Folder,Batch,Corrected Batch,Model,Acc1,Acc2,Acc3,Acc4,Acc5,Acc6,Acc7,Acc8,Acc9,Acc10,Avg Last 3,Val Acc1,Val Acc2,Val Acc3,Val Acc4,Val Acc5,Val Acc6,Val Acc7,Val Acc8,Val Acc9,Val Acc10,Avg Last 3
Castor,51,52,1,0.872154236,0.875221252,0.876953125,0.878623962,0.87940979,0.879806519,0.880004883,0.880912781,0.882072449,0.881729126,0.881571452,0.64994812,0.749465942,0.774703979,0.783004761,0.792816162,0.794593811,0.807670593,0.814376831,0.819267273,0.815338135,0.816327413
Castor,52,53,1,0.870910645,0.875640869,0.877952576,0.879150391,0.88041687,0.881896973,0.882659912,0.88230896,0.881355286,0.882751465,0.88213857,0.858985901,0.853210449,0.842071533,0.830345154,0.825416565,0.813514709,0.805770874,0.814567566,0.827011108,0.828773499,0.823450724
Castor,53,54,1,0.889450073,0.8931427,0.898017883,0.902084351,0.904823303,0.906326294,0.907142639,0.90738678,0.907936096,0.908538818,0.907953898,0.876083374,0.878425598,0.877441406,0.880203247,0.87979126,0.878730774,0.878517151,0.875679016,0.876060486,0.871231079,0.874323527
Castor,54,55,1,0.818656921,0.884109497,0.893371582,0.903404236,0.910308838,0.913658142,0.917861938,0.919555664,0.921775818,0.924224854,0.921852112,0.81803894,0.851707458,0.861206055,0.866836548,0.87046814,0.87134552,0.870758057,0.869155884,0.867858887,0.864707947,0.867240906
Castor,55,56,1,0.793663025,0.808425903,0.81085968,0.815116882,0.818328857,0.819763184,0.822395325,0.823989868,0.8256073,0.827392578,0.825663249,0.888618469,0.891242981,0.891082764,0.891120911,0.893699646,0.892028809,0.894775391,0.895462036,0.896659851,0.897102356,0.896408081
Castor,56,57,1,0.884391785,0.890899658,0.89276886,0.894256592,0.895095825,0.89616394,0.896492004,0.89705658,0.896621704,0.897171021,0.896949768,0.756523132,0.733978271,0.74306488,0.745880127,0.746620178,0.747131348,0.750511169,0.764930725,0.750259399,0.772476196,0.76255544
Castor,57,58,1,0.728569031,0.787757874,0.822341919,0.834411621,0.842926025,0.848594666,0.85546875,0.864273071,0.870018005,0.874359131,0.869550069,0.44468689,0.564598083,0.409584045,0.441894531,0.480888367,0.531166077,0.652732849,0.844299316,0.772834778,0.816177368,0.811103821
Castor,58,59,1,0.801116943,0.826629639,0.830345154,0.832374573,0.833786011,0.835212708,0.837165833,0.839118958,0.840019226,0.841651917,0.840263367,0.906181335,0.888389587,0.884262085,0.888267517,0.890739441,0.892127991,0.894416809,0.895492554,0.899856567,0.899581909,0.898310343
Castor,59,60,1,0.891616821,0.899940491,0.907043457,0.910011292,0.911346436,0.912597656,0.913734436,0.913864136,0.915016174,0.914848328,0.914576213,0.878326416,0.786941528,0.762207031,0.803886414,0.80532074,0.811309814,0.827316284,0.824981689,0.845809937,0.849739075,0.8401769
Castor,60,61,1,0.903244019,0.910438538,0.911193848,0.911071777,0.911506653,0.912025452,0.91217804,0.912414551,0.912773132,0.912902832,0.912696838,0.914764404,0.907043457,0.893455505,0.869483948,0.872406006,0.8695755,0.843215942,0.860328674,0.841720581,0.850471497,0.850840251
Castor,61,62,1,0.894721985,0.89730835,0.898391724,0.899452209,0.900222778,0.90020752,0.901000977,0.901428223,0.902328491,0.902908325,0.90222168,0.942115784,0.94153595,0.942100525,0.942977905,0.942001343,0.94216156,0.942588806,0.943382263,0.943214417,0.943611145,0.943402608
Castor,62,63,1,0.703300476,0.777198792,0.786560059,0.765426636,0.770545959,0.775680542,0.781974792,0.792022705,0.801651001,0.813110352,0.802261353,0.591339111,0.721343994,0.866409302,0.768821716,0.746673584,0.749511719,0.761924744,0.783920288,0.809997559,0.840141296,0.811353048
Castor,63,64,1,0.834938049,0.854042053,0.86605072,0.871620178,0.875068665,0.878799438,0.879631042,0.88066864,0.882110596,0.882896423,0.881891886,0.851501465,0.83001709,0.832382202,0.789123535,0.764663696,0.744239807,0.730979919,0.733123779,0.729118347,0.729934692,0.730725606
Castor,64,65,1,0.861747742,0.863113403,0.863677979,0.863876343,0.864990234,0.865104675,0.865310669,0.866149902,0.865745544,0.866455078,0.866116842,0.885314941,0.885551453,0.886177063,0.885894775,0.886314392,0.886154175,0.886772156,0.886573792,0.887001038,0.886543274,0.886706034
Castor,65,66,1,0.877510071,0.880119324,0.880699158,0.881896973,0.88230896,0.882850647,0.883331299,0.883918762,0.884040833,0.884002686,0.883987427,0.759376526,0.74193573,0.752220154,0.744476318,0.748916626,0.749404907,0.75125885,0.761245728,0.76222229,0.773284912,0.76558431
Castor,66,67,1,0.895523071,0.898620605,0.900161743,0.90145874,0.901794434,0.902572632,0.903533936,0.904090881,0.90410614,0.904251099,0.904149373,0.896461487,0.890274048,0.886100769,0.884490967,0.883232117,0.881011963,0.882881165,0.881866455,0.883674622,0.88117981,0.882240295
Castor,67,68,1,0.917709351,0.918785095,0.919525146,0.920127869,0.920158386,0.920295715,0.920372009,0.92024231,0.920417786,0.920295715,0.920318604,0.847434998,0.850830078,0.853912354,0.849189758,0.855072021,0.856697083,0.863067627,0.85533905,0.855201721,0.860321045,0.856953939
Castor,68,69,1,0.883171082,0.884712219,0.886032104,0.886077881,0.88684845,0.886749268,0.887397766,0.887054443,0.887779236,0.887451172,0.887428284,0.741630554,0.706993103,0.716957092,0.738899231,0.758132935,0.760284424,0.762397766,0.780860901,0.772254944,0.778137207,0.777084351
Castor,69,70,1,0.806182861,0.819007874,0.82321167,0.827514648,0.83026886,0.83266449,0.834030151,0.835823059,0.836112976,0.836799622,0.836245219,0.81967926,0.885643005,0.889564514,0.894142151,0.906608582,0.906059265,0.913063049,0.915390015,0.918029785,0.919143677,0.917521159
Castor,70,71,1,0.80519104,0.816429138,0.823791504,0.829170227,0.832290649,0.835098267,0.837417603,0.837898254,0.838470459,0.839294434,0.838554382,0.710784912,0.658851624,0.698387146,0.715927124,0.719230652,0.749755859,0.791824341,0.768966675,0.790786743,0.781318665,0.780357361
Castor,71,72,1,0.889762878,0.896965027,0.900253296,0.900970459,0.901023865,0.901542664,0.901901245,0.902038574,0.90221405,0.902275085,0.902175903,0.901939392,0.901878357,0.901916504,0.90184021,0.900886536,0.900993347,0.900154114,0.899665833,0.898414612,0.897254944,0.898445129
Castor,72,73,1,0.869903564,0.873695374,0.875389099,0.876296997,0.877418518,0.87877655,0.879379272,0.87991333,0.880462646,0.880912781,0.880429586,0.809783936,0.793937683,0.794937134,0.796836853,0.804885864,0.796417236,0.808326721,0.805984497,0.804496765,0.81186676,0.807449341
Castor,73,74,1,0.889778137,0.891105652,0.891525269,0.893035889,0.89440155,0.895469666,0.898262024,0.902191162,0.912490845,0.934394836,0.916358948,0.926254272,0.928382874,0.927589417,0.927513123,0.925628662,0.92414093,0.919654846,0.911323547,0.904418945,0.897094727,0.904279073
Castor,74,75,1,0.908790588,0.925086975,0.933692932,0.935585022,0.93573761,0.93598938,0.936073303,0.936332703,0.936431885,0.936248779,0.936337789,0.710472107,0.55418396,0.535736084,0.631401062,0.710914612,0.728424072,0.802459717,0.784988403,0.837966919,0.820831299,0.81459554
Castor,75,76,1,0.47077179,0.532028198,0.597236633,0.628250122,0.719841003,0.745384216,0.775390625,0.795768738,0.800926208,0.803596497,0.800097148,0.734199524,0.84967041,0.820236206,0.746742249,0.653213501,0.809646606,0.753105164,0.678779602,0.65032196,0.640167236,0.656422933
Castor,76,77,1,0.823410034,0.873550415,0.878997803,0.882400513,0.884651184,0.887527466,0.891334534,0.893478394,0.894294739,0.894874573,0.894215902,0.644973755,0.528327942,0.530151367,0.536132813,0.546157837,0.554450989,0.560974121,0.565544128,0.572547913,0.573638916,0.570576986
Castor,77,78,1,0.523727417,0.769966125,0.80178833,0.846488953,0.849998474,0.852416992,0.854415894,0.855949402,0.856513977,0.857406616,0.856623332,0.872016907,0.744995117,0.652008057,0.701339722,0.795135498,0.824134827,0.838111877,0.849700928,0.855560303,0.86101532,0.855425517
Castor,78,79,1,0.830101013,0.884498596,0.89491272,0.900856018,0.907661438,0.910888672,0.913963318,0.91557312,0.917015076,0.919540405,0.9173762,0.850349426,0.9114151,0.91267395,0.912574768,0.912101746,0.908699036,0.90914917,0.908935547,0.907798767,0.906044006,0.907592773
Castor,79,80,1,0.870246887,0.880340576,0.894767761,0.895736694,0.896705627,0.897071838,0.897605896,0.898162842,0.898345947,0.898773193,0.898427327,0.503051758,0.713066101,0.505905151,0.471931458,0.468231201,0.466186523,0.467689514,0.467811584,0.467597961,0.466583252,0.467330933
Castor,80,81,1,0.488136292,0.527946472,0.568130493,0.606407166,0.637626648,0.653038025,0.667671204,0.73739624,0.776138306,0.821083069,0.778205872,0.867050171,0.879989624,0.910392761,0.916397095,0.924835205,0.918502808,0.919525146,0.916236877,0.907730103,0.903869629,0.90927887
Castor,81,82,1,0.804244995,0.821144104,0.834007263,0.839141846,0.840621948,0.842056274,0.843528748,0.845649719,0.846008301,0.848358154,0.846672058,0.914794922,0.906494141,0.859115601,0.825752258,0.814498901,0.810195923,0.816139221,0.806884766,0.809883118,0.827041626,0.81460317
Castor,82,83,1,0.720756531,0.828514099,0.836853027,0.848983765,0.859687805,0.866775513,0.873321533,0.879745483,0.883834839,0.889099121,0.884226481,0.906814575,0.614761353,0.583702087,0.604560852,0.649620056,0.691162109,0.718132019,0.743415833,0.766860962,0.787254333,0.765843709
Castor,83,84,1,0.850494385,0.854438782,0.855102539,0.857246399,0.85861969,0.859329224,0.859275818,0.860450745,0.860649109,0.861068726,0.86072286,0.919868469,0.921638489,0.921813965,0.921875,0.922027588,0.922035217,0.922172546,0.922271729,0.922409058,0.922103882,0.922261556
Castor,84,85,1,0.936271667,0.938926697,0.939674377,0.940124512,0.940864563,0.940628052,0.94115448,0.941169739,0.941383362,0.94165802,0.941403707,0.860595703,0.862281799,0.861808777,0.861427307,0.860740662,0.86101532,0.860923767,0.861000061,0.861152649,0.860992432,0.861048381
Castor,85,86,1,0.881072998,0.887954712,0.889938354,0.891517639,0.89364624,0.894248962,0.895713806,0.897491455,0.89768219,0.89881897,0.897997538,0.877082825,0.877693176,0.877288818,0.876861572,0.876426697,0.876663208,0.87512207,0.875328064,0.875091553,0.873168945,0.874529521
Castor,86,87,1,0.896270752,0.904953003,0.906318665,0.90712738,0.90763092,0.908157349,0.908584595,0.908576965,0.908874512,0.908706665,0.908719381,0.876197815,0.874008179,0.874984741,0.878845215,0.875686646,0.877166748,0.876564026,0.876678467,0.876739502,0.87638855,0.876602173
Castor,87,88,1,0.90737915,0.910049438,0.911621094,0.911552429,0.912368774,0.913002014,0.913894653,0.91444397,0.916046143,0.916191101,0.915560404,0.89175415,0.885902405,0.888702393,0.889984131,0.88444519,0.88684082,0.887733459,0.885162354,0.886100769,0.889724731,0.886995951
Castor,88,89,1,0.817710876,0.8309021,0.846534729,0.859466553,0.866760254,0.870277405,0.876464844,0.885726929,0.887702942,0.889099121,0.887509664,0.922035217,0.921325684,0.91973114,0.920669556,0.921524048,0.920898438,0.91910553,0.92049408,0.920227051,0.920043945,0.920255025
Castor,89,90,1,0.895629883,0.898681641,0.901054382,0.902381897,0.90309906,0.903648376,0.904563904,0.90447998,0.90524292,0.906066895,0.905263265,0.845245361,0.839553833,0.835411072,0.834121704,0.838546753,0.836494446,0.835105896,0.838516235,0.833580017,0.834953308,0.835683187
Castor,90,91,1,0.852462769,0.858131409,0.861740112,0.867271423,0.869522095,0.871459961,0.87197876,0.872436523,0.87297821,0.873184204,0.872866313,0.907546997,0.914634705,0.912361145,0.913475037,0.913391113,0.912506104,0.911445618,0.911216736,0.91204834,0.911972046,0.911745707
Castor,91,92,1,0.851097107,0.858810425,0.862495422,0.865013123,0.867256165,0.868133545,0.868423462,0.868560791,0.869415283,0.868865967,0.868947347,0.935455322,0.934585571,0.934692383,0.933326721,0.933052063,0.932617188,0.932662964,0.932441711,0.931861877,0.933021545,0.932441711
Castor,92,93,1,0.86566925,0.870498657,0.875221252,0.877464294,0.879692078,0.883827209,0.885520935,0.887702942,0.889198303,0.890213013,0.889038086,0.7370224,0.759887695,0.785896301,0.793380737,0.800514221,0.799919128,0.797355652,0.798553467,0.796989441,0.792236328,0.795926412
Castor,93,94,1,0.846366882,0.855430603,0.859382629,0.861602783,0.865249634,0.867477417,0.869552612,0.871932983,0.872703552,0.874549866,0.873062134,0.478752136,0.465881348,0.472602844,0.468261719,0.46673584,0.461624146,0.451187134,0.450325012,0.442955017,0.431411743,0.441563924
Castor,94,95,1,0.826965332,0.843170166,0.850921631,0.854881287,0.857910156,0.858757019,0.859344482,0.860443115,0.860855103,0.86151123,0.860936483,0.548851013,0.568016052,0.587051392,0.599395752,0.610862732,0.636856079,0.655059814,0.657241821,0.65447998,0.656944275,0.656222026
Castor,95,96,1,0.837081909,0.84513092,0.85042572,0.852783203,0.856414795,0.857658386,0.858917236,0.859687805,0.861053467,0.861968994,0.860903422,0.919647217,0.922981262,0.924758911,0.925765991,0.924064636,0.922622681,0.921035767,0.918556213,0.916847229,0.910820007,0.915407817
Castor,96,97,1,0.812782288,0.820121765,0.823829651,0.825119019,0.826393127,0.827697754,0.828147888,0.828697205,0.828910828,0.829414368,0.829007467,0.935150146,0.934928894,0.934135437,0.934425354,0.934150696,0.934402466,0.934448242,0.934753418,0.933166504,0.933952332,0.933957418
Castor,97,98,1,0.822006226,0.849143982,0.859436035,0.86971283,0.883132935,0.895774841,0.915107727,0.918891907,0.920921326,0.922561646,0.920791626,0.31350708,0.346305847,0.376098633,0.40662384,0.443351746,0.447746277,0.50378418,0.534240723,0.553092957,0.564109802,0.55048116
Castor,98,99,1,0.84929657,0.858169556,0.861747742,0.863983154,0.866081238,0.867591858,0.868553162,0.869491577,0.870132446,0.870437622,0.870020549,0.93195343,0.930397034,0.930145264,0.929870605,0.928916931,0.929748535,0.929977417,0.929748535,0.929542542,0.929573059,0.929621379
Castor,99,100,1,0.875198364,0.890480042,0.901176453,0.9116745,0.925590515,0.93637085,0.936393738,0.936599731,0.937164307,0.936798096,0.936854045,0.919837952,0.92099762,0.920936584,0.920410156,0.918754578,0.916702271,0.915298462,0.913887024,0.913093567,0.911865234,0.912948608
Castor,100,1,2,0.522583008,0.560546875,0.708244324,0.759040833,0.7501297,0.801017761,0.8309021,0.847045898,0.854072571,0.841094971,0.84740448,0.781356812,0.697921753,0.609809875,0.816680908,0.664749146,0.886627197,0.868309021,0.815048218,0.878700256,0.557350159,0.750366211
Castor,101,2,2,0.715072632,0.76953125,0.797271729,0.815643311,0.828483582,0.831550598,0.837463379,0.82258606,0.838745117,0.845558167,0.835629781,0.561218262,0.820976257,0.861816406,0.910888672,0.911392212,0.910385132,0.797798157,0.875732422,0.660499573,0.889938354,0.80872345
Castor,102,3,2,0.874153137,0.88306427,0.843978882,0.890884399,0.909423828,0.911956787,0.912414551,0.9140625,0.914344788,0.914840698,0.914415995,0.844558716,0.623474121,0.797668457,0.841529846,0.856842041,0.860961914,0.858726501,0.857269287,0.854682922,0.852333069,0.854761759
Castor,103,4,2,0.881546021,0.927238464,0.940376282,0.941741943,0.942146301,0.942779541,0.942657471,0.942909241,0.943130493,0.943763733,0.943267822,0.916809082,0.883331299,0.896896362,0.90259552,0.905189514,0.906486511,0.907119751,0.907470703,0.906639099,0.906944275,0.907018026
Castor,104,5,2,0.866943359,0.877967834,0.877662659,0.884284973,0.890029907,0.892433167,0.874740601,0.862831116,0.890472412,0.899856567,0.884386698,0.879829407,0.885604858,0.891563416,0.894302368,0.889648438,0.884765625,0.882041931,0.874931335,0.888542175,0.887191772,0.883555094
Castor,105,6,2,0.864906311,0.869522095,0.867492676,0.823287964,0.82208252,0.855461121,0.861801147,0.863632202,0.867538452,0.86567688,0.865615845,0.589065552,0.716499329,0.61631012,0.678161621,0.663520813,0.68573761,0.679519653,0.692489624,0.681594849,0.693504333,0.689196269
Castor,106,7,2,0.887260437,0.899925232,0.895904541,0.892295837,0.898643494,0.899803162,0.903106689,0.902938843,0.903503418,0.902618408,0.903020223,0.771911621,0.733085632,0.741752625,0.723449707,0.747924805,0.740959167,0.74016571,0.721382141,0.724449158,0.712982178,0.719604492
Castor,107,8,2,0.858680725,0.887130737,0.890884399,0.889099121,0.887298584,0.892700195,0.892951965,0.896240234,0.894363403,0.895782471,0.895462036,0.926513672,0.927253723,0.923683167,0.921714783,0.922286987,0.926078796,0.921142578,0.92578125,0.922454834,0.925010681,0.924415588
Castor,108,9,2,0.834953308,0.888298035,0.902664185,0.90978241,0.909187317,0.910430908,0.907226563,0.907783508,0.910255432,0.910621643,0.909553528,0.558692932,0.655387878,0.688049316,0.733276367,0.743881226,0.721740723,0.746711731,0.741752625,0.747268677,0.740875244,0.743298848
Castor,109,10,2,0.889030457,0.908996582,0.90448761,0.881240845,0.898666382,0.912483215,0.914100647,0.915382385,0.915435791,0.91582489,0.915547689,0.882766724,0.880966187,0.650543213,0.732902527,0.668739319,0.646141052,0.654579163,0.65927887,0.661506653,0.669776917,0.663520813
Castor,110,11,2,0.721496582,0.855834961,0.884223938,0.896560669,0.901794434,0.902511597,0.903572083,0.904541016,0.904846191,0.905212402,0.904866536,0.686508179,0.733222961,0.738883972,0.738059998,0.736854553,0.736595154,0.73651886,0.737159729,0.737098694,0.734283447,0.736180623
Castor,111,12,2,0.494277954,0.824729919,0.866096497,0.872306824,0.8775177,0.877891541,0.87928009,0.879203796,0.882072449,0.882492065,0.881256104,0.452926636,0.897239685,0.913269043,0.917007446,0.910438538,0.913963318,0.910011292,0.916366577,0.911743164,0.917808533,0.915306091
Castor,112,13,2,0.586807251,0.868659973,0.885070801,0.891571045,0.894561768,0.896873474,0.898933411,0.900039673,0.901733398,0.902481079,0.90141805,0.812957764,0.890991211,0.868614197,0.837051392,0.752227783,0.730354309,0.665977478,0.605659485,0.580833435,0.559432983,0.581975301
Castor,113,14,2,0.742828369,0.819145203,0.825935364,0.829231262,0.832374573,0.83316803,0.832885742,0.821907043,0.825080872,0.820213318,0.822400411,0.503684998,0.895423889,0.904525757,0.904670715,0.90838623,0.904098511,0.906921387,0.899620056,0.90801239,0.906158447,0.904596965
Castor,114,15,2,0.857292175,0.863601685,0.866844177,0.867141724,0.866127014,0.871925354,0.872055054,0.873046875,0.872406006,0.875396729,0.873616536,0.779273987,0.80418396,0.810417175,0.800613403,0.759498596,0.711479187,0.74609375,0.75630188,0.751991272,0.762939453,0.757077535
Castor,115,16,2,0.845535278,0.85433197,0.85697937,0.862113953,0.867546082,0.873435974,0.871620178,0.870391846,0.872238159,0.871086121,0.871238708,0.912452698,0.916847229,0.915809631,0.910743713,0.902763367,0.892662048,0.895439148,0.856208801,0.887763977,0.848098755,0.864023844
Castor,116,17,2,0.852180481,0.863548279,0.868453979,0.86971283,0.87223053,0.873062134,0.873420715,0.873458862,0.874137878,0.87335968,0.87365214,0.912437439,0.921379089,0.921401978,0.924346924,0.924263,0.924407959,0.927246094,0.924255371,0.927711487,0.92250824,0.924825033
Castor,117,18,2,0.871154785,0.892158508,0.896903992,0.899459839,0.901176453,0.900802612,0.900283813,0.897888184,0.899787903,0.900146484,0.89927419,0.732315063,0.716346741,0.702476501,0.678588867,0.666854858,0.651451111,0.642097473,0.628540039,0.629875183,0.606040955,0.621485392
Castor,118,19,2,0.893859863,0.899467468,0.899894714,0.900062561,0.90032196,0.900588989,0.900314331,0.900276184,0.900215149,0.900222778,0.900238037,0.573028564,0.598243713,0.614974976,0.619758606,0.623023987,0.627075195,0.62940979,0.627960205,0.629257202,0.629890442,0.62903595
Castor,119,20,2,0.720207214,0.823265076,0.87852478,0.892829895,0.897766113,0.901512146,0.901229858,0.894592285,0.892242432,0.894248962,0.89369456,0.464141846,0.408103943,0.327644348,0.37336731,0.425430298,0.471984863,0.478691101,0.518058777,0.516189575,0.481712341,0.505320231
Castor,120,21,2,0.859428406,0.870147705,0.871017456,0.864692688,0.856750488,0.875534058,0.876098633,0.877044678,0.874633789,0.875289917,0.875656128,0.892524719,0.880432129,0.880714417,0.882141113,0.896141052,0.893920898,0.896118164,0.887390137,0.898918152,0.886108398,0.890805562
Castor,121,22,2,0.823539734,0.83013916,0.83215332,0.832641602,0.832344055,0.832794189,0.832901001,0.833251953,0.834442139,0.835784912,0.834493001,0.695640564,0.713447571,0.701698303,0.731674194,0.730522156,0.743598938,0.74030304,0.742660522,0.741828918,0.748855591,0.744448344
Castor,122,23,2,0.874717712,0.910858154,0.918617249,0.924690247,0.925872803,0.926528931,0.926887512,0.927124023,0.927307129,0.927276611,0.927235921,0.918952942,0.856925964,0.841056824,0.818740845,0.808647156,0.804725647,0.803321838,0.79863739,0.796325684,0.796791077,0.797251383
Castor,123,24,2,0.841384888,0.852073669,0.860664368,0.865066528,0.867225647,0.867958069,0.869163513,0.869979858,0.870544434,0.87121582,0.870580037,0.880340576,0.874656677,0.790603638,0.642791748,0.584991455,0.565826416,0.541152954,0.532958984,0.513145447,0.513977051,0.520027161
Castor,124,25,2,0.711540222,0.793617249,0.876190186,0.866409302,0.83203125,0.875083923,0.883010864,0.890090942,0.893180847,0.896499634,0.893257141,0.824172974,0.41545105,0.754829407,0.910240173,0.41545105,0.442230225,0.41545105,0.42729187,0.41582489,0.529823303,0.457646688
Castor,125,26,2,0.799499512,0.818809509,0.831687927,0.833206177,0.836296082,0.838531494,0.840110779,0.840797424,0.841377258,0.840934753,0.841036479,0.435874939,0.510925293,0.515312195,0.575881958,0.580238342,0.593338013,0.604743958,0.603805542,0.616760254,0.623603821,0.614723206
Castor,126,27,2,0.879058838,0.917015076,0.928413391,0.930198669,0.931678772,0.932441711,0.932273865,0.933113098,0.933807373,0.933403015,0.933441162,0.906288147,0.904159546,0.928398132,0.928665161,0.929466248,0.929649353,0.929870605,0.929641724,0.92980957,0.929786682,0.929745992
Castor,127,28,2,0.889831543,0.895713806,0.897148132,0.898597717,0.899246216,0.900001526,0.90045929,0.900802612,0.900611877,0.900550842,0.900655111,0.902862549,0.908042908,0.911254883,0.912857056,0.913459778,0.916351318,0.918388367,0.918632507,0.919487,0.918647766,0.918922424
Castor,128,29,2,0.84853363,0.853881836,0.856056213,0.857894897,0.858894348,0.859886169,0.860229492,0.860466003,0.861663818,0.862632751,0.861587524,0.808860779,0.792320251,0.772064209,0.724151611,0.716163635,0.667671204,0.670516968,0.641777039,0.613334656,0.611022949,0.622044881
Castor,129,30,2,0.847145081,0.891563416,0.903495789,0.909255981,0.911224365,0.911857605,0.912193298,0.912055969,0.912193298,0.91254425,0.912264506,0.655426025,0.881156921,0.892463684,0.896057129,0.897247314,0.897972107,0.898780823,0.898368835,0.898712158,0.8985672,0.898549398
Castor,130,31,2,0.847602844,0.861152649,0.876266479,0.87928009,0.882102966,0.884109497,0.885787964,0.88860321,0.892402649,0.894546509,0.891850789,0.504524231,0.500770569,0.5129776,0.515899658,0.527496338,0.522003174,0.52481842,0.520133972,0.515052795,0.509529114,0.514905294
Castor,131,32,2,0.594703674,0.662277222,0.78918457,0.886146545,0.900352478,0.905448914,0.908843994,0.910591125,0.91242218,0.913627625,0.912213643,0.830207825,0.573394775,0.535728455,0.904685974,0.912635803,0.92162323,0.920089722,0.907798767,0.896743774,0.884178162,0.896240234
Castor,132,33,2,0.891471863,0.921066284,0.924919128,0.926124573,0.92729187,0.928245544,0.928627014,0.928909302,0.929252625,0.929107666,0.929089864,0.852363586,0.842597961,0.851974487,0.851287842,0.855651855,0.856369019,0.857337952,0.855575562,0.858016968,0.8568573,0.85681661
Castor,133,34,2,0.746078491,0.782714844,0.785087585,0.787597656,0.79044342,0.801712036,0.829048157,0.824859619,0.868560791,0.820739746,0.838053385,0.563987732,0.727684021,0.782371521,0.792167664,0.801300049,0.697158813,0.815971375,0.661605835,0.867355347,0.817359924,0.782107035
Castor,134,35,2,0.792930603,0.876434326,0.884429932,0.886535645,0.88848114,0.889427185,0.890205383,0.890823364,0.89175415,0.892158508,0.891578674,0.882781982,0.903327942,0.91847229,0.922706604,0.924919128,0.925498962,0.926261902,0.926589966,0.926437378,0.926383972,0.926470439
Castor,135,36,2,0.661880493,0.733291626,0.788734436,0.836242676,0.870727539,0.894042969,0.905410767,0.911155701,0.913635254,0.915000916,0.913263957,0.485870361,0.532646179,0.568878174,0.622413635,0.668426514,0.729606628,0.7318573,0.732368469,0.727836609,0.728240967,0.729482015
Castor,136,37,2,0.715049744,0.813903809,0.835334778,0.845146179,0.850700378,0.856132507,0.859809875,0.863037109,0.868087769,0.871261597,0.867462158,0.62387085,0.671813965,0.646087646,0.650291443,0.661682129,0.653327942,0.678695679,0.677116394,0.694007874,0.668930054,0.680018107
Castor,137,38,2,0.863296509,0.883972168,0.881317139,0.896308899,0.89919281,0.897399902,0.898612976,0.900527954,0.894195557,0.904212952,0.899645487,0.616523743,0.668495178,0.661613464,0.712463379,0.726013184,0.718429565,0.735115051,0.714637756,0.728263855,0.728981018,0.723960876
Castor,138,39,2,0.837547302,0.845466614,0.852241516,0.859573364,0.868232727,0.872612,0.877449036,0.879440308,0.880233765,0.880302429,0.879992167,0.834281921,0.819137573,0.80947113,0.781112671,0.771965027,0.75995636,0.770362854,0.77255249,0.777687073,0.767402649,0.772547404
Castor,139,40,2,0.883827209,0.887306213,0.888450623,0.889556885,0.890258789,0.89050293,0.890800476,0.891525269,0.891914368,0.891845703,0.89176178,0.896369934,0.906387329,0.906745911,0.906890869,0.907203674,0.906745911,0.907150269,0.907432556,0.907432556,0.908988953,0.907951355
Castor,140,41,2,0.793533325,0.853134155,0.884620667,0.896263123,0.901626587,0.905982971,0.907989502,0.908935547,0.909301758,0.909996033,0.909411112,0.623100281,0.833969116,0.861663818,0.866149902,0.873847961,0.880012512,0.891136169,0.897331238,0.898605347,0.894508362,0.896814982
Castor,141,42,2,0.849769592,0.88092041,0.885871887,0.889549255,0.892776489,0.896110535,0.896957397,0.897193909,0.898101807,0.898262024,0.89785258,0.803764343,0.803497314,0.809112549,0.799346924,0.804641724,0.792488098,0.796340942,0.789665222,0.787750244,0.756217957,0.777877808
Castor,142,43,2,0.894935608,0.90763092,0.914268494,0.91595459,0.917304993,0.917984009,0.918670654,0.919067383,0.919044495,0.919136047,0.919082642,0.69152832,0.505477905,0.77797699,0.770729065,0.902770996,0.894821167,0.912590027,0.909133911,0.913505554,0.91532135,0.912653605
Castor,143,44,2,0.892585754,0.905853271,0.906509399,0.907012939,0.907546997,0.907798767,0.907997131,0.908454895,0.909294128,0.909263611,0.909004211,0.911460876,0.890304565,0.835441589,0.815200806,0.815956116,0.823493958,0.814941406,0.805992126,0.800628662,0.806381226,0.804334005
Castor,144,45,2,0.908851624,0.905128479,0.923965454,0.924476624,0.926673889,0.927116394,0.927703857,0.927864075,0.92880249,0.929191589,0.928619385,0.804176331,0.941871643,0.944778442,0.944946289,0.944900513,0.944740295,0.944770813,0.944381714,0.943824768,0.943405151,0.943870544
Castor,145,46,2,0.917404175,0.917602539,0.918128967,0.918556213,0.918807983,0.919273376,0.919410706,0.919326782,0.919891357,0.919715881,0.919644674,0.722702026,0.723365784,0.72593689,0.729499817,0.730354309,0.735687256,0.737213135,0.738891602,0.741271973,0.74080658,0.740323385
Castor,146,47,2,0.556007385,0.643562317,0.747749329,0.847618103,0.889953613,0.899711609,0.906768799,0.910072327,0.912353516,0.91456604,0.912330627,0.407661438,0.490585327,0.457618713,0.326080322,0.610237122,0.750778198,0.795150757,0.833625793,0.848632813,0.852149963,0.844802856
Castor,147,48,2,0.799499512,0.812347412,0.823020935,0.844772339,0.855209351,0.868667603,0.874214172,0.882293701,0.887084961,0.889945984,0.886441549,0.644668579,0.66381073,0.69972229,0.766052246,0.779541016,0.799331665,0.797904968,0.815139771,0.819725037,0.822364807,0.819076538
